score,fa_atr,fa_rep,fa_intra_rep,fa_elec,pro_close,fa_pair,hbond_sr_bb,hbond_lr_bb,hbond_bb_sc,hbond_sc,fa_mpsolv,dslf_ss_dst,dslf_cs_ang,dslf_ss_dih,dslf_ca_dih,rama,omega,fa_dun,p_aa_pp,ref,fa_mpenv,fa_mpenv_smooth,I_sc,CAPRI_rank,Fnat,Irms,Irms_leg,cen_rms,hs_pair,interchain_contact,interchain_env,interchain_pair,interchain_vdw,mp_cbeta,mp_env,mp_pair,rms,rsigma,sheet,ss_pair,st_rmsd,maxsub,time,description
-212.334,-179.294,18.981,0.608,-1.438,0.0,-0.101,-51.919,0.0,0.0,0.0,19.353,0.0,0.0,0.0,0.0,-1.316,0.772,0.26,-3.853,0.24,5.056,-12.224,-12.441,1.0,0.136,3.82,2.619,23.343,0.0,0.6,1.838,0.011,0.0,6.922,-32.667,-5.701,2.958,0.0,0.0,0.0,20.834,46.0,9.0,prepacked_ignorechain_0437
-196.632,-170.481,24.013,0.622,-1.442,0.0,0.0,-51.919,0.0,0.0,0.0,18.301,0.0,0.0,0.0,0.0,-1.316,0.772,0.384,-3.853,0.24,6.758,-11.253,-5.589,0.0,0.0,5.025,3.379,20.482,0.0,-0.2,1.551,0.06,0.161,3.648,-21.304,-9.207,3.656,0.0,0.0,0.0,20.238,46.0,8.0,prepacked_ignorechain_0687
-209.497,-174.292,15.891,0.605,-1.428,0.0,0.0,-51.919,0.0,0.0,0.0,19.229,0.0,0.0,0.0,0.0,-1.316,0.772,0.268,-3.853,0.24,4.094,-10.329,-8.859,0.0,0.0,5.15,3.208,21.345,0.0,0.0,1.538,0.014,0.096,1.562,-27.949,-8.669,3.842,0.0,0.0,0.0,21.071,46.0,9.0,prepacked_ignorechain_0501
-207.355,-176.481,17.106,0.557,-1.452,0.0,0.0,-51.919,0.0,0.0,0.0,18.887,0.0,0.0,0.0,0.0,-1.316,0.772,0.221,-3.853,0.24,6.467,-9.126,-10.183,0.0,0.0,5.342,3.373,21.121,0.0,0.2,1.466,0.069,0.0,4.696,-26.938,-6.295,3.844,0.0,0.0,0.0,20.83,46.0,10.0,prepacked_ignorechain_0884
-204.625,-171.139,15.753,0.566,-1.449,0.0,0.0,-51.919,0.0,0.0,0.0,19.11,0.0,0.0,0.0,0.0,-1.316,0.772,0.25,-3.853,0.24,4.059,-8.24,-7.941,0.0,0.0,5.175,3.213,20.805,0.0,0.4,1.669,0.128,0.03,6.618,-26.589,-6.977,3.916,0.0,0.0,0.0,20.221,46.0,6.0,prepacked_ignorechain_0351
-192.983,-173.119,30.578,0.605,-1.428,0.0,0.0,-51.919,0.0,0.0,0.0,18.886,0.0,0.0,0.0,0.0,-1.316,0.772,0.309,-3.853,0.24,5.083,-10.362,-6.328,0.0,0.0,5.538,3.635,21.289,0.0,0.4,1.568,0.052,0.212,5.925,-27.408,-7.221,4.042,0.0,0.0,0.0,20.369,42.0,5.0,prepacked_ignorechain_0471
-206.018,-174.633,17.573,0.694,-1.445,0.0,0.0,-51.919,0.0,0.0,0.0,19.095,0.0,0.0,0.0,0.0,-1.316,0.772,0.382,-3.853,0.24,4.515,-8.666,-7.145,0.0,0.0,5.629,3.586,21.166,0.0,0.2,1.466,0.036,0.017,4.747,-26.31,-6.929,4.112,0.0,0.0,0.0,20.457,43.0,9.0,prepacked_ignorechain_0897
-196.561,-174.342,27.827,0.659,-1.432,0.0,0.0,-51.919,0.0,0.0,0.0,19.034,0.0,0.0,0.0,0.0,-1.316,0.772,0.319,-3.853,0.24,4.763,-9.855,-6.13,0.0,0.0,5.685,3.773,21.512,0.0,0.3,1.588,0.06,0.0,6.471,-26.477,-6.185,4.184,0.0,0.0,0.0,21.041,43.0,11.0,prepacked_ignorechain_0175
-206.331,-175.267,16.971,0.614,-1.445,0.0,0.0,-51.919,0.0,0.0,0.0,18.82,0.0,0.0,0.0,0.0,-1.316,0.772,0.284,-3.853,0.24,6.127,-8.899,-8.246,0.0,0.0,5.92,3.802,21.167,0.0,0.1,1.435,0.077,0.0,5.382,-26.774,-6.712,4.206,0.0,0.0,0.0,19.235,37.0,12.0,prepacked_ignorechain_0010
-206.781,-175.346,16.402,0.676,-1.459,0.0,0.0,-51.919,0.0,0.0,0.0,18.835,0.0,0.0,0.0,0.0,-1.316,0.772,0.357,-3.853,0.24,6.303,-9.016,-10.266,0.0,0.0,5.921,3.869,20.962,0.0,0.2,1.454,-0.003,0.134,4.452,-22.287,-9.815,4.245,0.0,0.0,0.0,20.442,40.0,6.0,prepacked_ignorechain_0617
